GMID,Dataset,Facility Name,Address,數據集,設施名稱,地址,Students Gender,就讀學生性別,Session,學校授課時間,District,分區,Finance Type,資助種類,School Level,學校類型,Telephone,聯絡電話,Fax Number,傳真號碼,Website,網頁,Religion,宗教,SCHOOL NO.,學校編號,Northing,Easting,Latitude,Longitude,Last Update
"VXSpXlwfz9","Aided Primary Schools","KOWLOON WOMEN'S WELFARE CLUB LI PING MEMORIAL SCHOOL","33 WYLIE ROAD, KOWLOON","資助小學","九龍婦女福利會李炳紀念學校","九龍衛理道３３號","CO-ED","男女","WHOLE DAY","全日","YAU TSIM MONG","油尖旺區","AIDED","資助","PRIMARY","小學","27711695","27711695","27709664","27709664","http://www.kwwclpms.edu.hk","http://www.kwwclpms.edu.hk","NOT APPLICABLE","不適用","512524000123","512524000123","819324.0","836127.0","22.3129","114.17551","2019-10-15 07:10:07"
"Bkcgigu517","Aided Primary Schools","FRESH FISH TRADERS' SCHOOL","33 SYCAMORE STREET TAI KOK TSUI KOWLOON","資助小學","鮮魚行學校","九龍大角咀詩歌舞街３３號","CO-ED","男女","WHOLE DAY","全日","YAU TSIM MONG","油尖旺區","AIDED","資助","PRIMARY","小學","23938958","23938958","23966702","23966702","http://www.ffts.edu.hk","http://www.ffts.edu.hk","NOT APPLICABLE","不適用","511846000123","511846000123","820626.0","834948.0","22.32466","114.16406","2019-10-15 07:10:07"
"PTrQraBRlC","Aided Primary Schools","PAK TIN CATHOLIC PRIMARY SCHOOL","ESTATE SCHOOL NO 3, PAK TIN ESTATE, KOWLOON & ANNEX BLOCK AT ESTATE SCHOOL NO 3, UPPER PAK TIN ESTATE, KOWLOON","資助小學","白田天主教小學","九龍白田邨學校第３座","CO-ED","男女","WHOLE DAY","全日","SHAM SHUI PO","深水埗區","AIDED","資助","PRIMARY","小學","27761423","27761423","27766201","27766201","http://www.paktin.edu.hk","http://www.paktin.edu.hk","CATHOLICISM","天主教","513130000123","513130000123","822089.0","835426.0","22.33787","114.1687","2019-10-15 07:10:07"
"RnWM8ArPsl","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA CHUEN YUEN SECOND PRIMARY SCHOOL","3 SHEUNG KOK STREET TAI WO HAU TSUEN WAN NEW TERRITORIES","資助小學","中華基督教會全完第二小學","新界荃灣大窩口上角街三號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24201220","24201220","24101401","24101401","http://www.chuenyuen2.edu.hk","http://www.chuenyuen2.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","510769000123","510769000123","825444.0","831038.0","22.36816","114.12609","2019-10-15 07:10:07"
"C56fvVrwse","Aided Primary Schools","THE ASSOCIATION OF DIRECTORS & FORMER DIRECTORS OF POK OI HOSPITAL LTD MRS CHENG YAM ON SCHOOL","3 TUEN LEE STREET TUEN MUN NEW TERRITORIES","資助小學","博愛醫院歷屆總理聯誼會鄭任安夫人學校","新界屯門屯利街３號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24512333","24512333","26183120","26183120","http://www.mcyos.edu.hk","http://www.mcyos.edu.hk","NOT APPLICABLE","不適用","115053000123","115053000123","828085.0","815871.0","22.39189","113.9788","2019-10-15 07:10:07"
"wyaE0qWEjq","Aided Primary Schools","S.K.H. MUNG YAN PRIMARY SCHOOL","1 KING FUNG PATH TUEN MUN NEW TERRITORIES","資助小學","聖公會蒙恩小學","新界屯門景峰徑１號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24598909","24598909","24521214","24521214","http://www.skhmungyanps.edu.hk","http://www.skhmungyanps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","115061000123","115061000123","829466.0","816003.0","22.40437","113.98006","2019-10-15 07:10:06"
"tyUqnOIZm8","Aided Primary Schools","FUNG KAI NO.1 PRIMARY SCHOOL","15 & 19 JOCKEY CLUB ROAD, SHEUNG SHUI, NEW TERRITORIES","資助小學","鳳溪第一小學","新界上水馬會道１５號及１９號","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26709353","26709353","26685381","26685381","http://www.fk1ps.edu.hk","http://www.fk1ps.edu.hk","NOT APPLICABLE","不適用","114405000123","114405000123","841227.0","831199.0","22.51069","114.12761","2019-10-15 07:10:06"
"i92EMWxSc4","Aided Primary Schools","S.K.H. HOLY SPIRIT PRIMARY SCHOOL","LEK YUEN ESTATE SHATIN NEW TERRITORIES","資助小學","聖公會主風小學","新界沙田瀝源邨","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26049051","26049051","26020789","26020789","http://www.skhhsst.edu.hk","http://www.skhhsst.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114472000123","114472000123","827398.0","837796.0","22.38581","114.19171","2019-10-15 07:10:06"
"D0yLp7PmMd","Aided Primary Schools","FREE METHODIST BRADBURY CHUN LEI PRIMARY SCHOOL","SUN CHUI ESTATE, SHATIN, NEW TERRITORIES","資助小學","循理會白普理基金循理小學","新界沙田新翠邨","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26057755","26057755","26020092","26020092","http://www.chunlei.edu.hk","http://www.chunlei.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114901000123","114901000123","825708.0","836712.0","22.37055","114.18119","2019-10-15 07:10:06"
"DLr2BJFmXy","Aided Primary Schools","TUNG WAH GROUP OF HOSPITALS LO YU CHIK PRIMARY SCHOOL","51 PITT STREET YAUMATEI KOWLOON","資助小學","東華三院羅裕積小學","九龍油麻地碧街５１號","CO-ED","男女","WHOLE DAY","全日","YAU TSIM MONG","油尖旺區","AIDED","資助","PRIMARY","小學","27800039","27800039","23841605","23841605","http://www.twghlycp.edu.hk","http://www.twghlycp.edu.hk","NOT APPLICABLE","不適用","510343000123","510343000123","819485.0","835685.0","22.31435","114.17122","2019-10-15 07:10:06"
"LwmBKSdnLo","Aided Primary Schools","S.K.H. KEI WING PRIMARY SCHOOL","23 LAI CHI KOK ROAD KOWLOON","資助小學","聖公會基榮小學","九龍荔枝角道２３號","CO-ED","男女","WHOLE DAY","全日","YAU TSIM MONG","油尖旺區","AIDED","資助","PRIMARY","小學","23800349","23800349","23811768","23811768","http://www.skhkwps.edu.hk","http://www.skhkwps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","510947000123","510947000123","820373.0","835349.0","22.32237","114.16795","2019-10-15 07:10:06"
"PpPFLMy0Xy","Aided Primary Schools","S.K.H. WING CHUN PRIMARY SCHOOL","NO 3 KAT CHEUNG CRESCENT FANLING NEW TERRITORIES","資助小學","聖公會榮真小學","新界粉嶺吉祥街３號","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26703338","26703338","26682391","26682391","http://www.skhwc.edu.hk","http://www.skhwc.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","115525000123","115525000123","839666.0","831574.0","22.49659","114.13126","2019-10-15 07:10:06"
"kbSn3dIfob","Aided Primary Schools","TUNG WAH GROUP OF HOSPITALS YIU DAK CHI MEMORIAL PRIMARY SCHOOL (YUEN LONG)","ESTATE PRIMARY SCHOOL, TIN SHUI ESTATE, PHASE I, TIN SHUI WAI, NEW TERRITORIES","資助小學","東華三院姚達之紀念小學（元朗）","新界天水圍天瑞邨第一期屋邨小學","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24451264","24451264","24451358","24451358","http://www.ydc.edu.hk","http://www.ydc.edu.hk","NOT APPLICABLE","不適用","115746000123","115746000123","835359.0","817722.0","22.4576","113.99669","2019-10-15 07:10:06"
"wbXtxxEs02","Aided Primary Schools","CHEUNG CHAU SACRED HEART SCHOOL","C C LOT NOS 916 & 1092 CHURCH ROAD CHEUNG CHAU NEW TERRITORIES","資助小學","長洲聖心學校","新界長洲教堂路長洲地段第９１６及１０９２號","CO-ED","男女","WHOLE DAY","全日","ISLANDS","離島區","AIDED","資助","PRIMARY","小學","29810330","29810330","29819244","29819244","http://www.ccshs.edu.hk","http://www.ccshs.edu.hk","CATHOLICISM","天主教","150550000123","150550000123","807911.0","821141.0","22.20976","114.03017","2019-10-15 07:10:06"
"6haTkhrSKJ","Aided Primary Schools","EMMANUEL PRIMARY SCHOOL, KOWLOON","36-38 SHING TAK STREET MA TAU WAI KOWLOON","資助小學","九龍靈光小學","九龍馬頭圍盛德街３６至３８號","CO-ED","男女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","27111232","27111232","27141224","27141224","http://www.eps.edu.hk","http://www.eps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","134872000123","134872000123","820565.0","837409.0","22.3241","114.18795","2019-10-15 07:10:06"
"24nPMMQYNw","Aided Primary Schools","LEE CHI TAT MEMORIAL SCHOOL","30 TIN PING ROAD, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES","資助小學","李志達紀念學校","新界上水石湖墟天平路３０號","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26738581","26738581","26680223","26680223","http://www.lctms.edu.hk","http://www.lctms.edu.hk","NOT APPLICABLE","不適用","115681000123","115681000123","840835.0","831559.0","22.50715","114.13111","2019-10-15 07:10:05"
"mo4sfVvRna","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA HEEP WOH PRIMARY SCHOOL","191B PRINCE EDWARD ROAD KOWLOON","資助小學","中華基督教會協和小學","九龍太子道１９１號Ｂ","CO-ED","男女","WHOLE DAY","全日","YAU TSIM MONG","油尖旺區","AIDED","資助","PRIMARY","小學","23819119","23819119","23819257","23819257","http://www.heepwoh.edu.hk","http://www.heepwoh.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","317098000123","317098000123","820554.0","835776.0","22.32401","114.1721","2019-10-15 07:10:05"
"XXhxDoEWZN","Aided Primary Schools","HONG KONG AND MACAU LUTHERAN CHURCH WONG CHAN SOOK YING MEMORIAL SCHOOL","D D 104 LOT 4665 ORCHID ROAD EAST FAIRVIEW PARK TAI SHANG WAI YUEN LONG NEW TERRITORIES","資助小學","港澳信義會黃陳淑英紀念學校","元朗錦繡花園","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24718502","24718502","24823204","24823204","http://www.wcsy.edu.hk","http://www.wcsy.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114847000123","114847000123","837010.0","823163.0","22.47256","114.04954","2019-10-15 07:10:05"
"NikS3ljBDN","Aided Primary Schools","TSEUNG KWAN O CATHOLIC PRIMARY SCHOOL","6 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES","資助小學","將軍澳天主教小學","新界將軍澳唐賢街六號","CO-ED","男女","WHOLE DAY","全日","SAI KUNG","西貢區","AIDED","資助","PRIMARY","小學","26235679","26235679","26237267","26237267","http://www.tkocps.edu.hk","http://www.tkocps.edu.hk","CATHOLICISM","天主教","529257000123","529257000123","818832.0","844576.0","22.30843","114.25751","2019-10-15 07:10:05"
"AHVNoXkuKW","Aided Primary Schools","BUDDHIST LAM BING YIM MEMORIAL SCHOOL (SPONSORED BY THE HONG KONG BUDDHIST ASSOCIATION)","33 TAI HA STREET TSUEN WAN NEW TERRITORIES","資助小學","佛教林炳炎紀念學校（香港佛教聯合會主辦）","新界荃灣大厦街３３號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24220125","24220125","24841417","24841417","http://www.blbyms.edu.hk","http://www.blbyms.edu.hk","BUDDHISM","佛教","114030000123","114030000123","825602.0","830747.0","22.36958","114.12327","2019-10-15 07:10:05"
"O379s6W3DE","Aided Primary Schools","BAPTIST RAINBOW PRIMARY SCHOOL","CHUK YUEN SOUTH ESTATE WONG TAI SIN KOWLOON","資助小學","浸信會天虹小學","九龍黃大仙竹園南邨","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23287971","23287971","23227419","23227419","http://www.rainbow.edu.hk","http://www.rainbow.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","511161000123","511161000123","822844.0","837594.0","22.34468","114.18975","2019-10-15 07:10:05"
"Mk2he14fZB","Aided Primary Schools","MARY OF PROVIDENCE PRIMARY SCHOOL","68 HO PUI STREET TSUEN WAN NT","資助小學","天佑小學","荃灣河背街六十八號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24922929","24922929","24906498","24906498","http://www.mpschool.edu.hk","http://www.mpschool.edu.hk","CATHOLICISM","天主教","113174000123","113174000123","825456.0","830018.0","22.36826","114.11619","2019-10-15 07:10:05"
"Tk2gfpc11z","Aided Primary Schools","LEI MUK SHUE CATHOLIC PRIMARY SCHOOL","ESTATE SCHOOL NO 2 LEI MUK SHUE ESTATE TSUEN WAN NEW TERRITORIES","資助小學","梨木樹天主教小學","新界荃灣梨木樹邨第二號校舍","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24255665","24255665","24226654","24226654","http://www.lmscps.edu.hk","http://www.lmscps.edu.hk","CATHOLICISM","天主教","114413000123","114413000123","826518.0","831841.0","22.37786","114.13389","2019-10-15 07:10:05"
"E62ocwFelh","Aided Primary Schools","LOK SIN TONG LEUNG WONG WAI FONG MEMORIAL SCHOOL","SHAN KING ESTATE AREA 7 & 8 TUEN MUN NEW TERRITORIES","資助小學","樂善堂梁黃蕙芳紀念學校","新界屯門第７及第８區山景邨","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24666712","24666712","24541756","24541756","http://www.lstlwwf.edu.hk","http://www.lstlwwf.edu.hk","NOT APPLICABLE","不適用","114880000123","114880000123","828572.0","814303.0","22.39627","113.96357","2019-10-15 07:10:05"
"OwbHguNTsM","Aided Primary Schools","PING SHEK ESTATE CATHOLIC PRIMARY SCHOOL","ESTATE SCHOOL NO 1 PING SHEK ESTATE KWUN TONG KOWLOON","資助小學","坪石天主教小學","九龍觀塘坪石邨屋邨小學第一校舍","CO-ED","男女","WHOLE DAY","全日","KWUN TONG","觀塘區","AIDED","資助","PRIMARY","小學","23212988","23212988","23260950","23260950","http://www.psec.edu.hk","http://www.psec.edu.hk","CATHOLICISM","天主教","513164000123","513164000123","821676.0","839738.0","22.33413","114.21056","2019-10-15 07:10:04"
"4mTInp89CF","Aided Primary Schools","TSUEN WAN CHIU CHOW PUBLIC SCHOOL","80 HOI PA STREET TSUEN WAN NEW TERRITORIES","資助小學","荃灣潮州公學","新界荃灣海壩街８０號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24905410","24905410","24904732","24904732","http://www.twccps.edu.hk","http://www.twccps.edu.hk","NOT APPLICABLE","不適用","113107000123","113107000123","825917.0","829841.0","22.37242","114.11447","2019-10-15 06:59:04"
"2ZOipLMdpC","Aided Primary Schools","PO LEUNG KUK CHONG KEE TING PRIMARY SCHOOL","YIU ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES","資助小學","保良局莊啟程小學","新界沙田馬鞍山耀安邨","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26410221","26410221","26414724","26414724","http://www.plkcktps.edu.hk","http://www.plkcktps.edu.hk","NOT APPLICABLE","不適用","115428000123","115428000123","831150.0","841914.0","22.41968","114.23171","2019-10-15 06:59:04"
"rlVVDusZ8V","Aided Primary Schools","CHRISTIAN ALLIANCE S Y YEH MEMORIAL PRIMARY SCHOOL","TIN CHAK ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES","資助小學","宣道會葉紹蔭紀念小學","新界元朗天水圍天澤邨","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","31522973","31522973","29948648","29948648","http://www.casyymps.edu.hk","http://www.casyymps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","535770000123","535770000123","836475.0","817865.0","22.46768","113.99807","2019-10-15 06:59:04"
"VgRdUbgsCP","Aided Primary Schools","KAM TIN MUNG YEUNG PUBLIC SCHOOL","KAM TIN YUEN LONG NEW TERRITORIES (INCLUDING RAINSHELTER)","資助小學","錦田公立蒙養學校","新界元朗錦田（包括避雨亭）","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24762414","24762414","24744416","24744416","http://www.ktmy.edu.hk","http://www.ktmy.edu.hk","NOT APPLICABLE","不適用","512249000123","512249000123","833439.0","824343.0","22.44032","114.06103","2019-10-15 06:59:04"
"LWc38tk3m6","Aided Primary Schools","CUMBERLAND PRESBYTERIAN CHURCH YAO DAO PRIMARY SCHOOL","TIN FU COURT TIN SHUI WAI YUEN LONG NEW TERRITORIES","資助小學","金巴崙長老會耀道小學","新界元朗天水圍天富苑","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","26177926","26177926","26177901","26177901","http://www.cpcyd.edu.hk","http://www.cpcyd.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","535621000223","535621000223","836017.0","818064.0","22.46355","114.0","2019-10-15 06:59:04"
"nFnnd2dZQ4","Aided Primary Schools","TAI PO OLD MARKET PUBLIC SCHOOL","10 ON CHEUNG ROAD TAI PO NEW TERRITORIES","資助小學","大埔舊墟公立學校","新界大埔安祥路１０號","CO-ED","男女","WHOLE DAY","全日","TAI PO","大埔區","AIDED","資助","PRIMARY","小學","26654610","26654610","26620590","26620590","http://www.tpomps.edu.hk","http://www.tpomps.edu.hk","NOT APPLICABLE","不適用","113328000123","113328000123","834701.0","835246.0","22.45176","114.16695","2019-10-15 06:59:04"
"zqyIC0REW4","Aided Primary Schools","HONG KONG TAOIST ASSOCIATION WUN TSUEN NG LAI WO MEMORIAL SCHOOL","ESTATE PRIMARY SCHOOL NO.3, TAI YUEN ESTATE, AREA 16, TAI PO, NEW TERRITORIES","資助小學","香港道教聯合會雲泉吳禮和紀念學校","新界大埔大元邨","CO-ED","男女","WHOLE DAY","全日","TAI PO","大埔區","AIDED","資助","PRIMARY","小學","26672111","26672111","26646563","26646563","http://www.nlw.edu.hk","http://www.nlw.edu.hk","TAOISM","道教","115045000123","115045000123","835238.0","835405.0","22.45661","114.16849","2019-10-15 06:59:03"
"dgJNoeDlaN","Aided Primary Schools","HONG KONG AND KOWLOON KAIFONG WOMEN'S ASSOCIATION SUN FONG CHUNG PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL NO 3 FU SHIN ESTATE PHASE III AREA 17 TAI PO NEW TERRITORIES","資助小學","港九街坊婦女會孫方中小學","新界大埔第十七區富善邨屋邨小學第三校舍","CO-ED","男女","WHOLE DAY","全日","TAI PO","大埔區","AIDED","資助","PRIMARY","小學","26618896","26618896","26678037","26678037","http://www.sfc.edu.hk","http://www.sfc.edu.hk","NOT APPLICABLE","不適用","115290000123","115290000123","834933.0","836329.0","22.45386","114.17747","2019-10-15 06:59:03"
"fiwLj50Dvs","Aided Primary Schools","YUEN LONG PUBLIC MIDDLE SCHOOL ALUMNI ASSOCIATION PRIMARY SCHOOL","2 TOWN PARK ROAD NORTH YUEN LONG NEW TERRITORIES","資助小學","元朗公立中學校友會小學","新界元朗公園北路２號","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24750328","24750328","24747289","24747289","http://www.ylaps.edu.hk","http://www.ylaps.edu.hk","NOT APPLICABLE","不適用","115495000123","115495000123","833485.0","820177.0","22.4407","114.02056","2019-10-15 06:59:03"
"kfqA3aoO5p","Aided Primary Schools","FR. CUCCHIARA MEMORIAL SCHOOL","ESTATE SCHOOL NO. 2 CHEUNG CHING ESTATE TSING YI NEW TERRITORIES","資助小學","郭怡雅神父紀念學校","新界青衣長青邨屋邨第２校舍","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24951922","24951922","24977197","24977197","http://www.fcms.edu.hk","http://www.fcms.edu.hk","CATHOLICISM","天主教","114545000123","114545000123","823234.0","829128.0","22.34819","114.10756","2019-10-15 06:59:03"
